"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"337","TD21121368","Item21121378","SUP752","180000","excl","1","8","2021-12-08","10216732","990000","bids/1639396544Xerox Scan_09122021132940.PDF"
"338","TD21121449","Item211214713","SUP998","72160","excl","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"339","TD21121449","Item211214372","SUP998","20495","excl.","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"340","TD21121449","Item211214453","SUP998","36080","excl.","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"341","TD21121449","Item211214408","SUP998","15785","excl.","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"342","TD21121449","Item211214136","SUP998","36080","excl.","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"343","TD21121449","Item211214871","SUP998","40590","excl.","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"344","TD21121449","Item211214517","SUP998","54120","excl.","2","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"345","TD21121449","Item211214271","SUP998","171380","excl.","1","1","2021-12-08","10216732","722000","bids/Xerox Scan_08122021162847.PDF"
"346","TD21121449","Item211214713","SUP174","16500","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"347","TD21121449","Item211214372","SUP174","19000","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"348","TD21121449","Item211214453","SUP174","95000","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"349","TD21121449","Item211214408","SUP174","53000","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"350","TD21121449","Item211214136","SUP174","35000","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"351","TD21121449","Item211214871","SUP174","40000","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"352","TD21121449","Item211214517","SUP174","77000","excl","2","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"353","TD21121449","Item211214271","SUP174","150000","excl","1","2","2021-12-08","10216732","821000","bids/1639469773Xerox Scan_09122021132608.PDF"
"354","TD21121449","Item211214713","SUP775","19000","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"355","TD21121449","Item211214372","SUP775","25000","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"356","TD21121449","Item211214453","SUP775","115000","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"357","TD21121449","Item211214408","SUP775","64300","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"358","TD21121449","Item211214136","SUP775","41000","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"359","TD21121449","Item211214871","SUP775","47000","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"360","TD21121449","Item211214517","SUP775","90100","excl","2","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"361","TD21121449","Item211214271","SUP775","170000","excl","1","3","2021-12-09","10216732","972800","bids/1639469862Xerox Scan_09122021132631.PDF"
"362","TD21121449","Item211214713","SUP15","30000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"363","TD21121449","Item211214372","SUP15","25000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"364","TD21121449","Item211214453","SUP15","50000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"365","TD21121449","Item211214408","SUP15","35000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"366","TD21121449","Item211214136","SUP15","15000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"367","TD21121449","Item211214871","SUP15","40000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"368","TD21121449","Item211214517","SUP15","30000","excl","2","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"369","TD21121449","Item211214271","SUP15","80000","excl","1","4","2021-12-07","10216732","530000","bids/1639470010Xerox Scan_09122021132653.PDF"
"370","TD21121449","Item211214713","SUP765","17000","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"371","TD21121449","Item211214372","SUP765","22000","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"372","TD21121449","Item211214453","SUP765","98700","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"373","TD21121449","Item211214408","SUP765","59000","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"374","TD21121449","Item211214136","SUP765","36000","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"375","TD21121449","Item211214871","SUP765","40900","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"376","TD21121449","Item211214517","SUP765","78000","excl","2","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"377","TD21121449","Item211214271","SUP765","152000","excl","1","5","2021-12-08","10216732","855200","bids/1639470101Xerox Scan_09122021132718.PDF"
"378","TD21121449","Item211214713","SUP229","90000","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"379","TD21121449","Item211214372","SUP229","25312.5","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"380","TD21121449","Item211214453","SUP229","45000","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"381","TD21121449","Item211214408","SUP229","19687.5","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"382","TD21121449","Item211214136","SUP229","45000","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"383","TD21121449","Item211214871","SUP229","50625","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"384","TD21121449","Item211214517","SUP229","67500","excl","2","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"385","TD21121449","Item211214271","SUP229","213750","excl","1","6","2021-12-07","10216732","900000","bids/1639470196Xerox Scan_09122021132901.PDF"
"386","TD21121449","Item211214713","SUP327","19500","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"387","TD21121449","Item211214372","SUP327","25100","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"388","TD21121449","Item211214453","SUP327","115100","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"389","TD21121449","Item211214408","SUP327","64350","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"390","TD21121449","Item211214136","SUP327","41500","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"391","TD21121449","Item211214871","SUP327","47150","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"392","TD21121449","Item211214517","SUP327","90150","excl","2","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"393","TD21121449","Item211214271","SUP327","170100","excl","1","7","2021-12-08","10216732","975800","bids/1639470274Xerox Scan_09122021132921.PDF"
"394","TD21121449","Item211214713","SUP752","20000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"395","TD21121449","Item211214372","SUP752","26000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"396","TD21121449","Item211214453","SUP752","115000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"397","TD21121449","Item211214408","SUP752","65000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"398","TD21121449","Item211214136","SUP752","41000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"399","TD21121449","Item211214871","SUP752","47000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"400","TD21121449","Item211214517","SUP752","91000","excl","2","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"401","TD21121449","Item211214271","SUP752","180000","excl","1","8","2021-12-08","10216732","990000","bids/1639470349Xerox Scan_09122021132940.PDF"
"402","TD21121464","Item211214601","SUP998","72160","excl","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"403","TD21121464","Item211214923","SUP998","20495","excl.","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"404","TD21121464","Item211214334","SUP998","36080","excl.","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"405","TD21121464","Item211214483","SUP998","15785","excl.","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"406","TD21121464","Item211214961","SUP998","36080","excl.","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"407","TD21121464","Item211214769","SUP998","40590","excl.","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"408","TD21121464","Item211214429","SUP998","54120","excl.","2","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"409","TD21121464","Item211214625","SUP998","171380","excl.","1","1","2021-12-08","10216732","722000","bids/1D9E70626B7C1EDC8EF90FA8D238538E.pdf"
"410","TD21121464","Item211214601","SUP174","16500","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"411","TD21121464","Item211214923","SUP174","19000","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"412","TD21121464","Item211214334","SUP174","95000","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"413","TD21121464","Item211214483","SUP174","53000","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"414","TD21121464","Item211214961","SUP174","35000","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"415","TD21121464","Item211214769","SUP174","40000","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"416","TD21121464","Item211214429","SUP174","77000","excl","2","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"417","TD21121464","Item211214625","SUP174","150000","excl","1","2","2021-12-08","10216732","821000","bids/expected_yields.pdf"
"418","TD21121464","Item211214601","SUP775","19000","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"419","TD21121464","Item211214923","SUP775","25000","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"420","TD21121464","Item211214334","SUP775","115000","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"421","TD21121464","Item211214483","SUP775","64300","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"422","TD21121464","Item211214961","SUP775","41000","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"423","TD21121464","Item211214769","SUP775","47000","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"424","TD21121464","Item211214429","SUP775","90100","excl","2","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"425","TD21121464","Item211214625","SUP775","170000","excl","1","3","2021-12-09","10216732","972800","bids/AGRICURA-1HA-ONION-2017.pdf"
"426","TD21121464","Item211214601","SUP15","30000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"427","TD21121464","Item211214923","SUP15","25000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"428","TD21121464","Item211214334","SUP15","50000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"429","TD21121464","Item211214483","SUP15","35000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"430","TD21121464","Item211214961","SUP15","15000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"431","TD21121464","Item211214769","SUP15","40000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"432","TD21121464","Item211214429","SUP15","30000","excl","2","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"433","TD21121464","Item211214625","SUP15","80000","excl","1","4","2021-12-07","10216732","530000","bids/Proforma Invoice PROF1234.PDF"
"434","TD21121464","Item211214601","SUP765","17000","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"435","TD21121464","Item211214923","SUP765","22000","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"436","TD21121464","Item211214334","SUP765","98700","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"437","TD21121464","Item211214483","SUP765","59000","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"438","TD21121464","Item211214961","SUP765","36000","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"439","TD21121464","Item211214769","SUP765","40900","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"440","TD21121464","Item211214429","SUP765","78000","excl","2","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"441","TD21121464","Item211214625","SUP765","152000","excl","1","5","2021-12-08","10216732","855200","bids/RegistrationFormCTG2015.pdf"
"442","TD21121464","Item211214601","SUP765","17000","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"443","TD21121464","Item211214923","SUP765","22000","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"444","TD21121464","Item211214334","SUP765","98700","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"445","TD21121464","Item211214483","SUP765","59000","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"446","TD21121464","Item211214961","SUP765","36000","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"447","TD21121464","Item211214769","SUP765","40900","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"448","TD21121464","Item211214429","SUP765","78000","excl","2","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"449","TD21121464","Item211214625","SUP765","152000","excl","1","5","2021-12-08","10216732","855200","bids/1639487159RegistrationFormCTG2015.pdf"
"450","TD21121464","Item211214601","SUP229","90000","excl","2","6","2021-12-07","10216732","900000","bids/ReactNativeNotesForProfessionals.pdf"
"451","TD21121464","Item211214923","SUP229","25312.5","excl","2","6","2021-12-07","10216732","900000","bids/ReactNativeNotesForProfessionals.pdf"
"452","TD21121464","Item211214334","SUP229","45000","excl","2","6","2021-12-07","10216732","900000","bids/ReactNativeNotesForProfessionals.pdf"
"453","TD21121464","Item211214483","SUP229","19687.5","excl","2","6","2021-12-07","10216732","900000","bids/ReactNativeNotesForProfessionals.pdf"
"454","TD21121464","Item211214961","SUP229","45000","excl","2","6","2021-12-07","10216732","900000","bids/ReactNativeNotesForProfessionals.pdf"
"455","TD21121464","Item211214769","SUP229","50625","excl","2","6","2021-12-07","10216732","900000","bids/ReactNativeNotesForProfessionals.pdf"
