"document_id","rfq_date","scope_of_work","closing_date","closing_time","rfq_no","advert","pr_number","pr_date","tender_opened","tac_date","region"
"TD24041212","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041213","2024-04-12"," Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902739Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041214","2024-04-12"," TRUCK HIRING 7 TON FOR 30DAYS - EXTREME ","2024-04-12","10:00","10265831","adverts/Xerox Scan_10042024144321.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041215","2024-04-11"," purchase of Plumbing materials for replacement of stolen meter Wynne street","2024-04-11","10:00","10267443","adverts/Xerox Scan_15042024071239.pdf","acc475600","2024-04-11","2024-04-11","2024-04-12","harare"
"TD24041216","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901108Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041217","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902325Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041218","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901089Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041219","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902472Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404122","2024-04-12"," 7 ton truch hire for six days REG AGH0458 - Extreme","2024-04-12","10:00","10267237","adverts/Xerox Scan_10042024144345.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041220","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/1712921474Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041221","2024-04-12"," TRANSPORT HIRE FOR CBD AGA 8092 30 DAYS","2024-04-12","10:00","10263689","adverts/1712904556Xerox Scan_10042024144421.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041222","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902473Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041223","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901082Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041224","2024-04-11"," To purchase 185mm2 sleeve crimping for new parliament and m/reign depot","2024-04-11","10:00","10267414","adverts/Xerox Scan_12042024091413.PDF","acc281700","2024-04-11","2024-04-11","2024-04-12","harare"
"TD24041225","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902518Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041226","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901103Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041227","2024-04-12"," PR FOR TRANSPORT HIRE","2024-04-12","10:00","10261301","adverts/Xerox Scan_10042024144401.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041228","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902352Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041229","2024-04-12"," Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902872Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404123","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902503Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041230","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902396Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041231","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/1712921872Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041232","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902519Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041233","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/1712921515Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041234","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901783Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041235","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901088Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041236","2024-04-08"," 11KV CABLE REROUTING FOR CHIKURUBISUPPORT UNIT METERING POINT FOR  30 METTRES","2024-04-09","10:00","10267371","adverts/Xerox Scan_12042024070041.PDF","acc404088","2024-04-08","2024-04-09","2024-04-12","harare"
"TD24041237","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/1712921756Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041238","2024-04-12","PURCHASE OF SAFETY SHOES","2024-04-12","10:00","10267222","adverts/Xerox Scan_12042024101402.PDF","acc473640","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041239","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901111Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404124","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901946Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041240","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901954Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041241","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902326Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041242","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902386Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041243","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901109Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041244","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901080Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041245","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901081Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041246","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901915Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041247","2024-03-13"," DUST SUCKING SERVICES FOR A YEAR AND BEING  PROVIDED ON A QUARTERLY BASIS","2024-03-19","10:00","10265546B","adverts/Xerox Scan_11042024063805.PDF","acc404110","2024-03-13","2024-03-19","2024-04-12","harare"
"TD24041248","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902394Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041249","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902387Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404125","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901087Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041250","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902490Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041251","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901944Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041252","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901086Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041253","2024-04-12"," VEHICLE HIRE ONE TONNE TRUCK FOR GLENVIEW OPERATIONS","2024-04-12","10:00","10267059","adverts/Xerox Scan_10042024144622.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041254","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901777Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041255","2024-04-12","    HIRE OF 1 TONNE TRUCK FOR OPERATIONS","2024-04-12","10:00","10266888","adverts/Xerox Scan_10042024144535.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041256","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901969Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041257","2024-04-12"," HIRE OF 1 TONNE TRUCK FOR OPERATIONL    ","2024-04-12","10:00","10266886","adverts/1712900650Xerox Scan_10042024144651.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041258","2024-04-08"," CABLE TRENCHING CB49 HIGHLANDS PARK AR14 LOOP CABLE FOR 20 METRES MABVUKU DEPOT","2024-04-09","10:00","10267374","adverts/Xerox Scan_12042024070332.PDF","acc404088","2024-04-08","2024-04-09","2024-04-12","harare"
"TD24041259","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902353Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404126","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/1712921514Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041260","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901078Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041261","2024-04-04"," Test","2024-04-04","10:00","RQ21134576","adverts/Preventive_action_procedure.pdf","acc404092","2024-04-04","2024-04-04","2024-04-04","harare"
"TD24041262","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901084Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041263","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902380Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041264","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901942Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041265","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902354Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041266","2024-04-12"," 7 ton truch hire for six days REG AGH0458 - Extreme","2024-04-12","10:00","10267237","adverts/1712905491Xerox Scan_10042024144345.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041267","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902474Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041268","2024-04-11"," purchase of Plumbing materials for replacement of stolen meter Wynne street","2024-04-11","10:00","10267443","adverts/1711623042Xerox Scan_28032024071849.pdf.crdownload","acc475600","2024-04-11","2024-04-11","2024-04-12","harare"
"TD24041269","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901104Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404127","2024-04-12"," TRANSPORT HIRE FOR CBD DEPOT FOR AEI 2404","2024-04-12","10:00","10265567","adverts/1712903867Xerox Scan_10042024144441.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041270","2024-04-08"," CABLE TRENCHING , CABLE RECOVERY , CABLE LAYING AND BACKFILLING AT NO 18 LORELY CRES MSASA FOR 85 METRES","2024-04-09","10:00","10267360","adverts/Xerox Scan_12042024070144.PDF","acc404088","2024-04-08","2024-04-09","2024-04-12","harare"
"TD24041271","2024-04-12"," TRANSPORT HIRE FOR CBD DEPOT FOR AEI 2404","2024-04-12","10:00","10265567","adverts/1712903869Xerox Scan_10042024144441.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041272","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901945Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041273","2024-04-12"," TRUCK HIRING 7 TON FOR 30DAYS - EXTREME ","2024-04-12","10:00","10265831","adverts/1712905920Xerox Scan_10042024144321.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041274","2024-04-08"," CABLE 50.0MM2 4C CU PVC/SWA/PVC 1KV - vacuum Cb Smart Metering project , Stf 3299171 W/park","2024-04-11","10:00","10267242","adverts/Xerox Scan_12042024065439.PDF","acc404088","2024-04-08","2024-04-11","2024-04-12","harare"
"TD24041275","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902390Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041276","2024-04-12"," 7 ton truch hire for six days REG AGH0458 - Extreme","2024-04-12","10:00","10267237","adverts/1712905400Xerox Scan_10042024144345.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041277","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902517Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041278","2024-04-08"," CABLE 50.0MM2 4C CU PVC/SWA/PVC 1KV - vacuum Cb Smart Metering project , Stf 3299171 W/park","2024-04-11","10:00","10267242","adverts/1712909771Xerox Scan_12042024065439.PDF","acc404088","2024-04-08","2024-04-11","2024-04-12","harare"
"TD24041279","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901126Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404128","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901913Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041280","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901107Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041281","2024-04-12"," REFRESHMENTS FOR SOCER TEAM","2024-04-12","10:00","10267545","adverts/1712921517Xerox Scan_12042024112529.PDF","acc473700","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041282","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901090Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041283","2024-04-12"," Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902873Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041284","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902389Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041285","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901914Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041286","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902388Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041287","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901079Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041288","2024-04-12"," TRANSPORT HIRE FOR CBD AGA 8092 30 DAYS","2024-04-12","10:00","10263689","adverts/1712904555Xerox Scan_10042024144421.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041289","2024-04-12","Vehicle Hire 30 days Kuwadzana CSC Reg AGI 1011","2024-04-12","10:00","10266607","adverts/1712902321Xerox Scan_10042024144550.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD2404129","2024-04-09"," TO PURCHASE BOARD MV 6 WAY","2024-04-12","10:00","10267295","adverts/Xerox Scan_11042024110412.PDF","acc404070","2024-04-12","2024-04-11","2024-04-12","harare"
"TD24041290","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901943Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041291","2024-04-12"," VEHICLE HIRE FOR WARREN PARK  DEPOT OPERATIONS","2024-04-12","10:00","10265664","adverts/1712901784Xerox Scan_10042024144606.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
"TD24041292","2024-04-12"," DIESEL VEHICLE HIRE FOR SOUTHERTON DEPOT OPERATIONS","2024-04-12","10:00","10266428","adverts/1712901083Xerox Scan_10042024144637.PDF","acc473600","2024-04-12","2024-04-12","2024-04-12","harare"
